2021-01-24 17:40:09 - INFO - Epoch: 3,	 Iter: 400,	 Loss: 2.52746,	 Val-Acc1: 1.06 (Best: 2.06),	 Val-Acc5: 6.74
2021-01-24 17:40:27 - INFO - Epoch: 3,	 Iter: 500,	 Loss: 2.45655,	 Val-Acc1: 1.14 (Best: 2.06),	 Val-Acc5: 6.58
2021-01-24 17:40:45 - INFO - Epoch: 3,	 Iter: 600,	 Loss: 2.66450,	 Val-Acc1: 1.54 (Best: 2.06),	 Val-Acc5: 6.98
2021-01-24 17:41:02 - INFO - Epoch: 3,	 Iter: 700,	 Loss: 2.66355,	 Val-Acc1: 1.52 (Best: 2.06),	 Val-Acc5: 6.78
2021-01-24 17:41:21 - INFO - Epoch: 3,	 Iter: 800,	 Loss: 2.70763,	 Val-Acc1: 2.16 (Best: 2.16),	 Val-Acc5: 5.94
2021-01-24 17:41:43 - INFO - Epoch: 4,	 Iter: 0,	 Loss: 2.44853,	 Val-Acc1: 1.20 (Best: 2.16),	 Val-Acc5: 5.10
2021-01-24 17:42:01 - INFO - Epoch: 4,	 Iter: 100,	 Loss: 2.73760,	 Val-Acc1: 2.04 (Best: 2.16),	 Val-Acc5: 6.82
2021-01-24 17:42:19 - INFO - Epoch: 4,	 Iter: 200,	 Loss: 2.40437,	 Val-Acc1: 2.94 (Best: 2.94),	 Val-Acc5: 7.74
2021-01-24 17:42:37 - INFO - Epoch: 4,	 Iter: 300,	 Loss: 2.47793,	 Val-Acc1: 1.74 (Best: 2.94),	 Val-Acc5: 7.68
2021-01-24 17:42:55 - INFO - Epoch: 4,	 Iter: 400,	 Loss: 2.49054,	 Val-Acc1: 1.38 (Best: 2.94),	 Val-Acc5: 7.24
2021-01-24 17:43:13 - INFO - Epoch: 4,	 Iter: 500,	 Loss: 2.42221,	 Val-Acc1: 3.62 (Best: 3.62),	 Val-Acc5: 10.80
2021-01-24 17:43:31 - INFO - Epoch: 4,	 Iter: 600,	 Loss: 2.74371,	 Val-Acc1: 1.36 (Best: 3.62),	 Val-Acc5: 7.46
2021-01-24 17:43:49 - INFO - Epoch: 4,	 Iter: 700,	 Loss: 2.50576,	 Val-Acc1: 2.32 (Best: 3.62),	 Val-Acc5: 8.12
2021-01-24 17:44:07 - INFO - Epoch: 4,	 Iter: 800,	 Loss: 2.40463,	 Val-Acc1: 3.88 (Best: 3.88),	 Val-Acc5: 10.78
2021-01-24 17:44:30 - INFO - Epoch: 5,	 Iter: 0,	 Loss: 2.25919,	 Val-Acc1: 3.42 (Best: 3.88),	 Val-Acc5: 9.16
2021-01-24 17:44:47 - INFO - Epoch: 5,	 Iter: 100,	 Loss: 2.38209,	 Val-Acc1: 2.20 (Best: 3.88),	 Val-Acc5: 8.90
2021-01-24 17:45:05 - INFO - Epoch: 5,	 Iter: 200,	 Loss: 2.32582,	 Val-Acc1: 2.32 (Best: 3.88),	 Val-Acc5: 9.70
2021-01-24 17:45:23 - INFO - Epoch: 5,	 Iter: 300,	 Loss: 2.59540,	 Val-Acc1: 3.24 (Best: 3.88),	 Val-Acc5: 9.60
2021-01-24 17:45:41 - INFO - Epoch: 5,	 Iter: 400,	 Loss: 2.25303,	 Val-Acc1: 3.58 (Best: 3.88),	 Val-Acc5: 11.00
2021-01-24 17:45:59 - INFO - Epoch: 5,	 Iter: 500,	 Loss: 2.39125,	 Val-Acc1: 3.78 (Best: 3.88),	 Val-Acc5: 12.38
2021-01-24 17:46:16 - INFO - Epoch: 5,	 Iter: 600,	 Loss: 2.48423,	 Val-Acc1: 2.14 (Best: 3.88),	 Val-Acc5: 12.30
2021-01-24 17:46:35 - INFO - Epoch: 5,	 Iter: 700,	 Loss: 2.31873,	 Val-Acc1: 4.80 (Best: 4.80),	 Val-Acc5: 13.62
2021-01-24 17:46:53 - INFO - Epoch: 5,	 Iter: 800,	 Loss: 2.49285,	 Val-Acc1: 4.54 (Best: 4.80),	 Val-Acc5: 12.62
2021-01-24 17:47:16 - INFO - Epoch: 6,	 Iter: 0,	 Loss: 2.51674,	 Val-Acc1: 6.08 (Best: 6.08),	 Val-Acc5: 18.20
2021-01-24 17:47:35 - INFO - Epoch: 6,	 Iter: 100,	 Loss: 2.37889,	 Val-Acc1: 6.76 (Best: 6.76),	 Val-Acc5: 20.22
2021-01-24 17:47:53 - INFO - Epoch: 6,	 Iter: 200,	 Loss: 2.76419,	 Val-Acc1: 8.28 (Best: 8.28),	 Val-Acc5: 21.38
2021-01-24 17:48:11 - INFO - Epoch: 6,	 Iter: 300,	 Loss: 2.24109,	 Val-Acc1: 4.82 (Best: 8.28),	 Val-Acc5: 18.82
2021-01-24 17:48:29 - INFO - Epoch: 6,	 Iter: 400,	 Loss: 2.37560,	 Val-Acc1: 8.10 (Best: 8.28),	 Val-Acc5: 22.50
2021-01-24 17:48:47 - INFO - Epoch: 6,	 Iter: 500,	 Loss: 2.39821,	 Val-Acc1: 8.70 (Best: 8.70),	 Val-Acc5: 23.02
2021-01-24 17:49:05 - INFO - Epoch: 6,	 Iter: 600,	 Loss: 2.39832,	 Val-Acc1: 8.98 (Best: 8.98),	 Val-Acc5: 23.00
2021-01-24 17:49:23 - INFO - Epoch: 6,	 Iter: 700,	 Loss: 2.49320,	 Val-Acc1: 9.50 (Best: 9.50),	 Val-Acc5: 25.48
2021-01-24 17:49:42 - INFO - Epoch: 6,	 Iter: 800,	 Loss: 2.28439,	 Val-Acc1: 10.56 (Best: 10.56),	 Val-Acc5: 26.46
2021-01-24 17:50:05 - INFO - Epoch: 7,	 Iter: 0,	 Loss: 2.01885,	 Val-Acc1: 13.06 (Best: 13.38),	 Val-Acc5: 29.14
2021-01-24 17:50:23 - INFO - Epoch: 7,	 Iter: 100,	 Loss: 2.33572,	 Val-Acc1: 17.30 (Best: 17.30),	 Val-Acc5: 36.66
2021-01-24 17:50:41 - INFO - Epoch: 7,	 Iter: 200,	 Loss: 2.50688,	 Val-Acc1: 13.56 (Best: 17.30),	 Val-Acc5: 33.48
2021-01-24 17:50:59 - INFO - Epoch: 7,	 Iter: 300,	 Loss: 1.98426,	 Val-Acc1: 13.66 (Best: 17.30),	 Val-Acc5: 32.16
